Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,ChurnRiskCategory,BasketSizeCategory,Churn,IsOutlier,RegYear,RegMonth,RegDay,RegWeekday,RegQuarter,AccountAgeDays,AvgBasketValue,TenureRatio,IsPrivateIP,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Europe continentale,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,ProductDiversity_Explorateur,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,PreferredDayOfWeek_sin,PreferredDayOfWeek_cos,PreferredHour_cos,PreferredMonth_sin,PreferredMonth_cos
39.0,1.0,165.75,3.526595744680851,2.299631611892714,1.5106382978723405,0.0,39,0.0,0.0,44,44.0,0,0,0.0,59,2.0,1.0,4,1,1,1,0,0,0,2010,11,12,4,4,413,165.75,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,-0.5000000000000004,0.8660254037844384
7.0,2.0,3192.54,96.74363636363636,464.7298439941895,59.51515151515152,31.0,39,0.0,0.96875,32,16.0,0,0,0.0,74,1.0,2.0,5,3,1,0,2,0,1,2011,11,11,4,4,49,1596.27,0.22580645161290322,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,-0.5000000000000004,0.8660254037844384
38.0,1.0,43.5,21.75,20.152543263816604,50.5,0.0,38,0.0,0.0,2,2.0,0,0,0.0,24,2.0,4.0,0,0,2,1,2,0,0,2011,8,26,4,3,126,43.5,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
1.0,2.0,347.75,23.183333333333334,9.649309128982583,6.2,36.0,38,0.0,2.571428571428572,14,7.0,0,0,0.0,59,5.0,3.0,6,1,2,0,1,0,0,2011,8,26,4,3,126,173.875,0.027777777777777776,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
3.0,2.0,232.21,5.528809523809524,28.009787244372795,1.6904761904761905,35.0,38,0.0,0.8536585365853658,41,20.5,1,0,0.0238095238095238,72,2.0,3.0,5,1,2,0,0,0,0,2011,4,14,3,2,260,116.105,0.08571428571428572,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
18.0,2.0,494.44,17.658571428571427,7.454696612693342,10.714285714285714,20.0,38,0.0,0.7407407407407407,28,14.0,0,0,0.0,50,1.0,2.0,3,1,0,0,1,0,0,2011,10,18,1,4,73,247.22,0.9,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
38.0,2.0,429.84,16.532307692307693,7.139338517085352,12.307692307692308,0.0,38,0.0,0.0,26,13.0,0,0,0.0,34,4.0,3.0,1,1,0,1,1,0,0,2011,5,5,3,2,239,214.92,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
29.0,2.0,547.7,13.358536585365854,8.728204156920143,9.975609756097562,8.0,38,0.0,0.2,39,19.5,2,0,0.048780487804878,41,3.0,1.0,2,2,0,0,1,0,0,2011,10,12,2,4,79,273.85,3.625,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
3.0,4.0,1839.3,31.17457627118644,39.74210649546232,10.067796610169491,34.0,38,0.0,0.5689655172413793,47,11.75,0,0,0.0,38,3.0,3.0,6,2,0,0,1,0,0,2011,5,2,0,2,242,459.825,0.08823529411764706,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
31.0,2.0,609.1899999999999,14.504523809523809,6.038761867275708,11.833333333333334,6.0,38,0.0,0.1463414634146341,41,20.5,1,0,0.0238095238095238,78,1.0,1.0,5,2,0,1,1,0,0,2011,6,6,0,2,207,304.59499999999997,5.166666666666667,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
4.0,8.0,1520.12,16.001263157894737,6.447182007223507,9.389473684210529,34.0,38,0.1578947368421052,0.3404255319148936,88,11.0,2,0,0.0210526315789473,51,1.0,1.0,3,2,0,0,1,0,0,2011,9,8,3,3,113,190.015,0.11764705882352941,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
38.0,1.0,940.67,20.90377777777778,36.096672554335946,8.977777777777778,0.0,38,0.0,0.0,43,43.0,0,0,0.0,55,0.0,3.0,6,2,1,1,1,0,0,2011,8,8,0,3,144,940.67,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-0.5000000000000004,0.8660254037844384
38.0,1.0,113.48000000000002,6.304444444444446,10.797543414631392,2.555555555555556,0.0,38,0.0,0.0,18,18.0,0,0,0.0,53,2.0,5.0,6,1,1,1,0,0,0,2011,11,10,3,4,50,113.48000000000002,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-0.5000000000000004,0.8660254037844384
31.0,2.0,394.7,15.788,6.327218978350599,7.32,6.0,37,0.0,0.25,24,12.0,1,0,0.04,60,2.0,4.0,4,1,1,1,1,0,0,2011,9,4,6,3,117,197.35,5.166666666666667,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-0.5000000000000004,0.8660254037844384
37.0,1.0,114.39,5.4471428571428575,3.3873723486755085,2.095238095238096,0.0,37,0.0,0.0,17,17.0,0,0,0.0,58,2.0,2.0,4,1,1,1,0,0,0,2011,1,4,1,1,360,114.39,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
37.0,1.0,176.67999999999998,19.63111111111111,14.760173139604802,18.666666666666668,0.0,37,0.0,0.0,9,9.0,0,0,0.0,56,3.0,5.0,4,1,1,1,2,0,0,2011,8,18,3,3,134,176.67999999999998,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
1.0,3.0,640.7600000000001,32.038000000000004,26.46909530595613,15.2,36.0,37,0.15,1.8421052631578947,14,4.666666666666667,0,0,0.0,39,4.0,5.0,2,2,1,0,2,0,0,2011,5,3,1,2,241,213.5866666666667,0.027777777777777776,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
37.0,1.0,754.6400000000001,19.858947368421056,10.05231848730073,9.526315789473683,0.0,37,0.0,0.0,38,38.0,0,0,0.0,66,1.0,1.0,5,2,2,1,1,0,0,2011,11,28,0,4,32,754.6400000000001,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
37.0,2.0,178.25999999999996,1.7649504950495043,3.523482829179781,1.792079207920792,0.0,37,0.0,0.0,79,39.5,5,0,0.0495049504950495,34,5.0,1.0,1,1,2,1,0,0,0,2011,10,21,4,4,70,89.12999999999998,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
12.0,2.0,388.79,4.684216867469879,4.848283357372026,2.7590361445783134,24.0,37,0.5903614457831325,0.2926829268292683,68,34.0,0,0,0.0,51,3.0,2.0,3,1,2,0,0,0,0,2011,2,9,2,1,324,194.395,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
37.0,1.0,364.22,20.23444444444444,13.119363875460277,15.444444444444445,0.0,37,0.0,0.0,18,18.0,0,0,0.0,23,2.0,2.0,0,1,2,1,2,0,0,2010,11,11,3,4,414,364.22,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
18.0,2.0,365.76,7.62,7.420088030675831,4.3125,19.0,37,0.0,0.4042553191489361,44,22.0,0,0,0.0,48,2.0,1.0,6,1,2,0,0,0,0,2011,9,25,6,3,96,182.88,0.9473684210526315,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
37.0,1.0,151.05,15.105,3.813605031113387,8.7,0.0,37,0.0,0.0,10,10.0,0,0,0.0,23,1.0,4.0,0,1,0,1,1,0,0,2011,10,2,6,4,89,151.05,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
37.0,1.0,147.34999999999997,7.016666666666665,13.099159260553073,4.9523809523809526,0.0,37,0.0,0.0,21,21.0,0,0,0.0,51,2.0,4.0,3,1,0,1,0,0,0,2011,10,3,0,4,88,147.34999999999997,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
37.0,1.0,436.06,15.03655172413793,9.817926125155696,7.517241379310345,0.0,37,0.0,0.0,29,29.0,0,0,0.0,40,1.0,5.0,6,1,1,1,1,0,0,2011,6,8,2,2,205,436.06,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,-0.5000000000000004,0.8660254037844384
11.0,2.0,887.6500000000001,9.648369565217392,10.046161617579925,3.8369565217391295,25.0,36,0.0,0.2747252747252747,61,30.5,0,0,0.0,27,2.0,4.0,1,2,1,0,0,0,0,2011,4,8,4,2,266,443.82500000000005,0.44,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
36.0,1.0,524.1400000000001,18.71928571428572,7.374808436217138,11.285714285714286,0.0,36,0.0,0.0,28,28.0,0,0,0.0,52,2.0,3.0,6,2,2,1,1,0,0,2011,7,27,2,3,156,524.1400000000001,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
1.0,2.0,326.74999999999994,8.831081081081079,5.854592586538738,6.243243243243243,35.0,36,0.0,0.9722222222222222,28,14.0,0,0,0.0,50,2.0,1.0,6,1,2,0,1,0,0,2011,8,29,0,3,123,163.37499999999997,0.02857142857142857,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
36.0,1.0,281.62,8.533939393939393,7.731289082113806,3.5454545454545454,0.0,36,0.0,0.0,32,32.0,0,0,0.0,19,1.0,2.0,0,1,2,1,0,0,0,2011,2,24,3,1,309,281.62,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
36.0,1.0,208.45999999999995,5.48578947368421,9.197461057293298,3.1842105263157894,0.0,36,0.0,0.0,25,25.0,0,0,0.0,39,1.0,1.0,2,1,2,1,0,0,0,2011,9,8,3,3,113,208.45999999999995,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
31.0,2.0,494.73,15.4603125,14.61927042095908,9.90625,5.0,36,0.0,0.1612903225806451,29,14.5,3,0,0.09375,65,3.0,3.0,5,1,2,1,1,0,0,2010,4,12,0,2,627,247.365,6.2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
30.0,2.0,355.70000000000005,17.785000000000004,12.939195248708884,6.6,6.0,36,0.0,0.3157894736842105,19,9.5,1,0,0.05,74,1.0,4.0,5,1,2,0,1,0,0,2011,9,20,1,3,101,177.85000000000002,5.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
4.0,3.0,613.95,18.05735294117647,12.218033693119496,11.147058823529411,32.0,36,0.0,0.9696969696969696,28,9.333333333333334,1,0,0.0294117647058823,19,2.0,1.0,0,2,0,0,1,0,0,2011,10,11,1,4,80,204.65,0.125,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
11.0,2.0,1083.71,10.946565656565657,9.402501096008503,5.898989898989899,25.0,36,0.0,0.2551020408163265,89,44.5,0,0,0.0,27,1.0,3.0,1,2,2,0,1,0,0,2011,11,14,0,4,46,541.855,0.44,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7.0,2.0,335.13000000000005,5.31952380952381,10.560243830972146,4.571428571428571,28.0,36,0.0,0.4516129032258064,59,29.5,0,0,0.0,51,1.0,4.0,3,1,1,0,0,0,0,2011,9,5,0,3,116,167.56500000000003,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-2.4492935982947064e-16,1.0
36.0,2.0,378.2000000000001,13.507142857142858,17.697888523805833,28.142857142857142,0.0,36,0.0,0.0,28,14.0,0,0,0.0,43,3.0,5.0,6,1,3,1,2,0,0,2011,9,28,2,3,93,189.10000000000005,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
23.0,4.0,1104.2300000000002,17.810161290322586,11.85614988676735,9.306451612903226,12.0,36,0.3548387096774194,0.1967213114754098,55,13.75,3,0,0.0483870967741935,46,4.0,5.0,6,2,1,0,1,0,0,2011,12,8,3,4,22,276.05750000000006,1.9166666666666667,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
36.0,1.0,308.94,15.447,5.758146723053393,9.2,0.0,36,0.0,0.0,20,20.0,0,0,0.0,68,1.0,5.0,5,1,1,1,1,0,0,2011,8,6,5,3,146,308.94,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-0.5000000000000004,0.8660254037844384
36.0,1.0,668.1099999999999,3.4979581151832457,3.608782929162597,3.8534031413612566,0.0,36,0.0,0.0,141,141.0,0,0,0.0,78,1.0,3.0,5,2,1,1,0,0,0,2011,10,7,4,4,84,668.1099999999999,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-0.5000000000000004,0.8660254037844384
35.0,1.0,328.15,17.271052631578947,6.517717643075203,10.473684210526317,0.0,35,0.0,0.0,19,19.0,0,0,0.0,56,2.0,5.0,4,1,1,1,1,0,0,2011,6,9,3,2,204,328.15,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
35.0,1.0,111.98000000000002,4.147407407407408,5.333642565821506,2.925925925925926,0.0,35,0.0,0.0,24,24.0,0,0,0.0,57,1.0,2.0,6,1,1,1,0,0,0,2011,9,14,2,3,107,111.98000000000002,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
30.0,2.0,315.72,13.72695652173913,7.678704575159091,12.0,5.0,35,0.0,0.2272727272727272,22,11.0,1,0,0.0434782608695652,29,2.0,2.0,1,1,1,0,1,0,0,2011,8,1,0,3,151,157.86,6.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
35.0,1.0,190.88,7.6352,7.087515502628548,5.24,0.0,35,0.0,0.0,25,25.0,0,0,0.0,41,6.0,0.0,2,1,2,1,1,0,0,2011,7,31,6,3,152,190.88,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
35.0,1.0,194.88,5.267027027027027,6.629006069651126,4.243243243243243,0.0,35,0.0,0.0,35,35.0,0,0,0.0,64,1.0,1.0,4,1,2,1,0,0,0,2011,2,7,0,1,326,194.88,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
35.0,1.0,71.66,10.237142857142857,4.855820268110267,10.0,0.0,35,0.0,0.0,7,7.0,0,0,0.0,57,0.0,0.0,4,0,2,1,1,0,0,2011,11,10,3,4,50,71.66,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
35.0,2.0,2949.75,18.20833333333333,11.133439209585706,11.209876543209877,0.0,35,0.0,0.0,146,73.0,0,0,0.0,52,1.0,2.0,6,3,2,1,1,0,0,2011,10,19,2,4,72,1474.875,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
27.0,2.0,589.7,53.60909090909092,27.023303075140703,14.363636363636363,7.0,34,1.0,0.7,6,3.0,0,0,0.0,51,3.0,4.0,6,2,0,0,1,0,0,2011,10,13,3,4,78,294.85,3.857142857142857,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
34.0,1.0,125.58,6.279000000000001,2.983759373676101,3.15,0.0,34,1.0,0.0,20,20.0,0,0,0.0,51,1.0,1.0,6,1,0,1,0,0,0,2011,10,7,4,4,84,125.58,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
9.0,2.0,1463.0399999999995,112.54153846153844,61.754290788326855,18.923076923076923,24.0,34,0.3846153846153846,2.0,12,6.0,0,0,0.0,27,1.0,5.0,1,2,2,0,2,0,0,2011,7,9,5,3,174,731.5199999999998,0.375,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
20.0,2.0,784.1099999999999,10.052692307692306,8.782879992862876,6.948717948717949,13.0,34,1.0,0.1688311688311688,71,35.5,0,0,0.0,43,2.0,4.0,6,2,0,0,1,0,0,2011,11,1,1,4,59,392.05499999999995,1.5384615384615385,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
29.0,2.0,333.48,16.674,8.885206155236503,8.1,4.0,34,0.7,0.2105263157894736,19,9.5,0,0,0.0,43,1.0,5.0,6,1,1,0,1,0,0,2010,11,7,6,4,418,166.74,7.25,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-1.0,-0.5000000000000004,0.8660254037844384
34.0,1.0,210.31,3.18651515151515,3.843936080643719,1.9545454545454544,0.0,34,1.0,0.0,66,66.0,0,0,0.0,52,2.0,4.0,6,1,1,1,0,0,0,2010,11,14,6,4,411,210.31,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-1.0,-0.5000000000000004,0.8660254037844384
34.0,1.0,230.51,3.658888888888889,2.614848488246968,1.761904761904762,0.0,34,1.0,0.0,62,62.0,0,0,0.0,66,3.0,1.0,5,1,1,1,0,0,0,2011,11,21,0,4,39,230.51,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1.0,-0.5000000000000004,0.8660254037844384
1.0,3.0,961.49,17.481636363636362,9.8280213078871,10.854545454545455,32.0,34,0.3636363636363636,0.5740740740740741,51,17.0,0,0,0.0,49,3.0,2.0,3,2,0,0,1,0,0,2011,9,21,2,3,100,320.49666666666667,0.03125,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7071067811865475,-2.4492935982947064e-16,1.0
